Interval Start Date/Time,Net Consumption (kWh),Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2022-06-06,9.26,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-06,2022.0,6.0,6.0,†,19.0,,10.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-07,7.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-07,2022.0,6.0,7.0,†,21.5,,9.0,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-08,8.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-08,2022.0,6.0,8.0,†,19.0,,10.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-09,8.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-09,2022.0,6.0,9.0,†,17.0,,8.0,,12.5,,5.5,,0.0,,4.8,,0.0,,4.8,,0.0,,,,,
2022-06-10,14.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-10,2022.0,6.0,10.0,†,21.0,,8.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-11,12.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-11,2022.0,6.0,11.0,†,20.0,,10.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-12,11.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-12,2022.0,6.0,12.0,†,20.0,,9.0,,14.5,,3.5,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-06-13,4.63,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-13,2022.0,6.0,13.0,†,13.0,,10.0,,11.5,,6.5,,0.0,,17.8,,0.0,,17.8,,0.0,,,,,
2022-06-14,3.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-14,2022.0,6.0,14.0,†,21.0,,7.5,,14.3,,3.7,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
2022-06-15,4.38,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-15,2022.0,6.0,15.0,†,23.0,,8.5,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-16,4.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-16,2022.0,6.0,16.0,†,16.0,,10.0,,13.0,,5.0,,0.0,,4.8,,0.0,,4.8,,0.0,,,,,
2022-06-17,4.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-17,2022.0,6.0,17.0,†,14.0,,7.0,,10.5,,7.5,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
2022-06-18,4.88,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-18,2022.0,6.0,18.0,†,21.0,,9.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-19,4.57,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-19,2022.0,6.0,19.0,†,20.0,,10.0,,15.0,,3.0,,0.0,,7.8,,0.0,,7.8,,0.0,,,,,
2022-06-20,6.03,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-20,2022.0,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,4.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-21,2022.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,6.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-22,2022.0,6.0,22.0,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,4.5,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-23,2022.0,6.0,23.0,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,4.72,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-24,2022.0,6.0,24.0,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,13.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-25,2022.0,6.0,25.0,†,25.0,,7.5,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-26,16.13,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-26,2022.0,6.0,26.0,†,28.5,,10.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-06-27,20.87,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-27,2022.0,6.0,27.0,†,30.0,,13.5,,21.8,,0.0,,3.8,,1.0,,0.0,,1.0,,0.0,,,,,
2022-06-28,17.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-28,2022.0,6.0,28.0,†,23.0,,15.0,,19.0,,0.0,,1.0,,3.8,,0.0,,3.8,,0.0,,,,,
2022-06-29,13.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-29,2022.0,6.0,29.0,†,16.0,,11.5,,13.8,,4.2,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
2022-06-30,13.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-06-30,2022.0,6.0,30.0,†,23.5,,10.0,,16.8,,1.2,,0.0,,2.0,,0.0,,2.0,,0.0,,,,,
2022-07-01,7.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-01,2022.0,7.0,1.0,†,27.0,,11.5,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-02,11.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-02,2022.0,7.0,2.0,†,28.0,,12.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-03,14.7,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-03,2022.0,7.0,3.0,†,17.0,,13.0,,15.0,,3.0,,0.0,,14.8,,0.0,,14.8,,0.0,,,,,
2022-07-04,15.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-04,2022.0,7.0,4.0,†,19.5,,11.5,,15.5,,2.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
2022-07-05,11.62,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-05,2022.0,7.0,5.0,†,21.0,,10.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-06,10.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-06,2022.0,7.0,6.0,†,20.0,,11.0,,15.5,,2.5,,0.0,,5.6,,0.0,,5.6,,0.0,,,,,
2022-07-07,10.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-07,2022.0,7.0,7.0,†,21.5,,13.0,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-08,14.51,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-08,2022.0,7.0,8.0,†,24.0,,12.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-09,14.64,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-09,2022.0,7.0,9.0,†,22.0,,12.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-10,13.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-10,2022.0,7.0,10.0,†,24.0,,14.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-11,16.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-11,2022.0,7.0,11.0,†,30.0,,12.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-12,18.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-12,2022.0,7.0,12.0,†,32.0,,15.0,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-13,15.61,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-13,2022.0,7.0,13.0,†,26.5,,17.0,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-14,21.66,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-14,2022.0,7.0,14.0,†,29.0,,14.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-15,15.72,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-15,2022.0,7.0,15.0,†,28.5,,18.0,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-16,13.75,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-16,2022.0,7.0,16.0,†,26.5,,14.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-17,15.73,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-17,2022.0,7.0,17.0,†,25.0,,14.0,,19.5,,0.0,,1.5,,6.8,,0.0,,6.8,,0.0,,,,,
2022-07-18,14.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-18,2022.0,7.0,18.0,†,27.5,,12.0,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-19,15.28,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-19,2022.0,7.0,19.0,†,28.0,,13.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-20,19.27,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-20,2022.0,7.0,20.0,†,30.5,,15.0,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-21,16.26,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-21,2022.0,7.0,21.0,†,32.0,,16.5,,24.3,,0.0,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-22,21.09,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-22,2022.0,7.0,22.0,†,31.0,,17.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-23,20.04,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-23,2022.0,7.0,23.0,†,30.5,,16.5,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-24,18.16,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-24,2022.0,7.0,24.0,†,30.0,,15.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-25,18.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-25,2022.0,7.0,25.0,†,30.0,,18.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-26,18.19,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-26,2022.0,7.0,26.0,†,32.0,,17.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-27,17.0,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-27,2022.0,7.0,27.0,†,35.0,,17.0,,26.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-28,21.86,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-28,2022.0,7.0,28.0,†,35.0,,21.5,,28.3,,0.0,,10.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-29,23.66,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-29,2022.0,7.0,29.0,†,34.0,,22.0,,28.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-30,21.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-30,2022.0,7.0,30.0,†,35.0,,18.0,,26.5,,0.0,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-07-31,22.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-07-31,2022.0,7.0,31.0,†,36.0,,19.0,,27.5,,0.0,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-01,10.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-01,2022.0,8.0,1.0,†,30.0,,21.5,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-02,16.3,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-02,2022.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,14.42,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-03,2022.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,13.09,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-04,2022.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,12.12,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-05,2022.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,13.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-06,2022.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,18.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-07,2022.0,8.0,7.0,†,32.0,,12.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-08,21.56,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-08,2022.0,8.0,8.0,†,31.0,,17.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-09,18.83,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-09,2022.0,8.0,9.0,†,33.0,,14.0,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-10,16.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-10,2022.0,8.0,10.0,†,30.0,,18.5,,24.3,,0.0,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-11,16.67,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-11,2022.0,8.0,11.0,†,31.0,,18.0,,24.5,,0.0,,6.5,,2.8,,0.0,,2.8,,0.0,,,,,
2022-08-12,15.81,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-12,2022.0,8.0,12.0,†,31.5,,13.0,,22.3,,0.0,,4.3,,4.6,,0.0,,4.6,,0.0,,,,,
2022-08-13,14.02,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-13,2022.0,8.0,13.0,†,23.0,,16.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-14,14.04,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-14,2022.0,8.0,14.0,†,26.0,,12.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-15,13.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-15,2022.0,8.0,15.0,†,29.5,,15.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-16,18.55,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-16,2022.0,8.0,16.0,†,31.0,,18.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-17,21.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-17,2022.0,8.0,17.0,†,32.0,,16.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-18,21.57,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-18,2022.0,8.0,18.0,†,34.0,,15.5,,24.8,,0.0,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-19,18.06,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-19,2022.0,8.0,19.0,†,31.0,,22.0,,26.5,,0.0,,8.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-20,21.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-20,2022.0,8.0,20.0,†,31.0,,16.5,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-21,22.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-21,2022.0,8.0,21.0,†,30.0,,19.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-22,21.65,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-22,2022.0,8.0,22.0,†,31.0,,16.5,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-23,19.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-23,2022.0,8.0,23.0,†,27.0,,15.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-24,17.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-24,2022.0,8.0,24.0,†,30.0,,13.5,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-25,19.29,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-25,2022.0,8.0,25.0,†,32.0,,15.0,,23.5,,0.0,,5.5,,0.6,,0.0,,0.6,,0.0,,,,,
2022-08-26,17.19,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-26,2022.0,8.0,26.0,†,28.5,,17.0,,22.8,,0.0,,4.8,,15.2,,0.0,,15.2,,0.0,,,,,
2022-08-27,13.73,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-27,2022.0,8.0,27.0,†,20.0,,10.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-28,14.33,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-28,2022.0,8.0,28.0,†,24.5,,11.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-29,14.89,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-29,2022.0,8.0,29.0,†,28.0,,14.5,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-30,13.8,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-30,2022.0,8.0,30.0,†,32.0,,14.5,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-08-31,15.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-08-31,2022.0,8.0,31.0,†,32.0,,15.5,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-01,14.51,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-01,2022.0,9.0,1.0,†,31.0,,19.5,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-02,16.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-02,2022.0,9.0,2.0,†,33.0,,15.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-03,22.31,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-03,2022.0,9.0,3.0,†,31.0,,19.0,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-04,15.96,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-04,2022.0,9.0,4.0,†,24.0,,16.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-05,14.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-05,2022.0,9.0,5.0,†,22.0,,12.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-06,10.68,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-06,2022.0,9.0,6.0,†,28.5,,7.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-07,9.85,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-07,2022.0,9.0,7.0,†,26.0,,15.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-08,9.38,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-08,2022.0,9.0,8.0,†,20.0,,10.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-09,8.77,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-09,2022.0,9.0,9.0,†,21.0,,10.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-10,10.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-10,2022.0,9.0,10.0,†,24.0,,6.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-11,14.24,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-11,2022.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,8.58,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-12,2022.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,9.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-13,2022.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,6.3,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-14,2022.0,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,6.99,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-15,2022.0,9.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,9.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-16,2022.0,9.0,16.0,†,18.0,,8.0,,13.0,,5.0,,0.0,,6.4,,0.0,,6.4,,0.0,,,,,
2022-09-17,8.95,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-17,2022.0,9.0,17.0,†,,,,,,,,,,,,,,,,,0.0,,,,,
2022-09-18,9.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-18,2022.0,9.0,18.0,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,10.11,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-19,2022.0,9.0,19.0,†,18.5,,5.5,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-20,9.72,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-20,2022.0,9.0,20.0,†,17.0,,5.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-21,7.97,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-21,2022.0,9.0,21.0,†,18.5,,2.5,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-22,9.59,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-22,2022.0,9.0,22.0,†,21.0,,4.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-23,9.45,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-23,2022.0,9.0,23.0,†,18.0,,12.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-24,11.17,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-24,2022.0,9.0,24.0,†,19.5,,8.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-25,11.71,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-25,2022.0,9.0,25.0,†,22.0,,7.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-26,8.91,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-26,2022.0,9.0,26.0,†,24.0,,10.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-27,10.49,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-27,2022.0,9.0,27.0,†,25.5,,9.5,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-28,11.14,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-28,2022.0,9.0,28.0,†,22.0,,12.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-29,11.28,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-29,2022.0,9.0,29.0,†,21.0,,13.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-09-30,8.6,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-09-30,2022.0,9.0,30.0,†,22.0,,9.5,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-01,3.47,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-01,2022.0,10.0,1.0,†,22.0,,8.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-02,12.25,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-02,2022.0,10.0,2.0,†,22.5,,8.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-03,11.52,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-03,2022.0,10.0,3.0,†,22.0,,9.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-04,10.94,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-04,2022.0,10.0,4.0,†,22.0,,8.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-05,9.76,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-05,2022.0,10.0,5.0,†,22.5,,11.5,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-06,11.22,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-06,2022.0,10.0,6.0,†,20.5,,8.5,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
2022-10-07,12.46,-120.17,50.63,KAMLOOPS PRATT ROAD,116C8P0,2022-10-07,2022.0,10.0,7.0,†,18.5,,8.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
